,Sample Id,Sample Name,Date
6521,S6521,Sample Name 6521,2015-08-01
6522,S6522,Sample Name 6522,2015-08-01
6523,S6523,Sample Name 6523,2015-08-01
6524,S6524,Sample Name 6524,2015-08-01
6525,S6525,Sample Name 6525,2015-08-01
6526,S6526,Sample Name 6526,2015-08-01
6527,S6527,Sample Name 6527,2015-08-01
6528,S6528,Sample Name 6528,2015-08-01
6529,S6529,Sample Name 6529,2015-08-01
6530,S6530,Sample Name 6530,2015-08-01
6531,S6531,Sample Name 6531,2015-08-01
6532,S6532,Sample Name 6532,2015-08-01
6533,S6533,Sample Name 6533,2015-08-01
6534,S6534,Sample Name 6534,2015-08-01
6535,S6535,Sample Name 6535,2015-08-01
6536,S6536,Sample Name 6536,2015-08-01
6537,S6537,Sample Name 6537,2015-08-01
6538,S6538,Sample Name 6538,2015-08-01
6539,S6539,Sample Name 6539,2015-08-01
6540,S6540,Sample Name 6540,2015-08-01
6541,S6541,Sample Name 6541,2015-08-01
6542,S6542,Sample Name 6542,2015-08-01
6543,S6543,Sample Name 6543,2015-08-01
6544,S6544,Sample Name 6544,2015-08-01
6545,S6545,Sample Name 6545,2015-08-01
6546,S6546,Sample Name 6546,2015-08-01
6547,S6547,Sample Name 6547,2015-08-01
6548,S6548,Sample Name 6548,2015-08-01
6549,S6549,Sample Name 6549,2015-08-01
6550,S6550,Sample Name 6550,2015-08-01
6551,S6551,Sample Name 6551,2015-08-01
6552,S6552,Sample Name 6552,2015-08-01
6553,S6553,Sample Name 6553,2015-08-01
6554,S6554,Sample Name 6554,2015-08-01
6555,S6555,Sample Name 6555,2015-08-01
6556,S6556,Sample Name 6556,2015-08-01
6557,S6557,Sample Name 6557,2015-08-01
6558,S6558,Sample Name 6558,2015-08-01
6559,S6559,Sample Name 6559,2015-08-01
6560,S6560,Sample Name 6560,2015-08-01
6561,S6561,Sample Name 6561,2015-08-01
6562,S6562,Sample Name 6562,2015-08-01
6563,S6563,Sample Name 6563,2015-08-01
6564,S6564,Sample Name 6564,2015-08-01
6565,S6565,Sample Name 6565,2015-08-01
6566,S6566,Sample Name 6566,2015-08-01
6567,S6567,Sample Name 6567,2015-08-01
6568,S6568,Sample Name 6568,2015-08-01
6569,S6569,Sample Name 6569,2015-08-01
6570,S6570,Sample Name 6570,2015-08-01
6571,S6571,Sample Name 6571,2015-08-01
6572,S6572,Sample Name 6572,2015-08-01
6573,S6573,Sample Name 6573,2015-08-01
6574,S6574,Sample Name 6574,2015-08-01
6575,S6575,Sample Name 6575,2015-08-01
6576,S6576,Sample Name 6576,2015-08-01
6577,S6577,Sample Name 6577,2015-08-01
6578,S6578,Sample Name 6578,2015-08-01
6579,S6579,Sample Name 6579,2015-08-01
6580,S6580,Sample Name 6580,2015-08-01
6581,S6581,Sample Name 6581,2015-08-01
6582,S6582,Sample Name 6582,2015-08-01
6583,S6583,Sample Name 6583,2015-08-01
6584,S6584,Sample Name 6584,2015-08-01
6585,S6585,Sample Name 6585,2015-08-01
6586,S6586,Sample Name 6586,2015-08-01
6587,S6587,Sample Name 6587,2015-08-01
6588,S6588,Sample Name 6588,2015-08-01
6589,S6589,Sample Name 6589,2015-08-01
6590,S6590,Sample Name 6590,2015-08-01
6591,S6591,Sample Name 6591,2015-08-01
6592,S6592,Sample Name 6592,2015-08-01
6593,S6593,Sample Name 6593,2015-08-01
6594,S6594,Sample Name 6594,2015-08-01
6595,S6595,Sample Name 6595,2015-08-01
6596,S6596,Sample Name 6596,2015-08-01
6597,S6597,Sample Name 6597,2015-08-01
6598,S6598,Sample Name 6598,2015-08-01
6599,S6599,Sample Name 6599,2015-08-01
6600,S6600,Sample Name 6600,2015-08-01
6601,S6601,Sample Name 6601,2015-08-01
6602,S6602,Sample Name 6602,2015-08-01
6603,S6603,Sample Name 6603,2015-08-01
6604,S6604,Sample Name 6604,2015-08-01
6605,S6605,Sample Name 6605,2015-08-01
6606,S6606,Sample Name 6606,2015-08-01
6607,S6607,Sample Name 6607,2015-08-01
6608,S6608,Sample Name 6608,2015-08-01
6609,S6609,Sample Name 6609,2015-08-01
6610,S6610,Sample Name 6610,2015-08-01
6611,S6611,Sample Name 6611,2015-08-01
6612,S6612,Sample Name 6612,2015-08-01
6613,S6613,Sample Name 6613,2015-08-01
6614,S6614,Sample Name 6614,2015-08-01
6615,S6615,Sample Name 6615,2015-08-01
6616,S6616,Sample Name 6616,2015-08-01
6617,S6617,Sample Name 6617,2015-08-01
6618,S6618,Sample Name 6618,2015-08-01
6619,S6619,Sample Name 6619,2015-08-01
6620,S6620,Sample Name 6620,2015-08-01
6621,S6621,Sample Name 6621,2015-08-01
6622,S6622,Sample Name 6622,2015-08-01
6623,S6623,Sample Name 6623,2015-08-01
6624,S6624,Sample Name 6624,2015-08-01
6625,S6625,Sample Name 6625,2015-08-01
6626,S6626,Sample Name 6626,2015-08-01
6627,S6627,Sample Name 6627,2015-08-01
6628,S6628,Sample Name 6628,2015-08-01
6629,S6629,Sample Name 6629,2015-08-01
6630,S6630,Sample Name 6630,2015-08-01
6631,S6631,Sample Name 6631,2015-08-01
6632,S6632,Sample Name 6632,2015-08-01
6633,S6633,Sample Name 6633,2015-08-01
6634,S6634,Sample Name 6634,2015-08-01
6635,S6635,Sample Name 6635,2015-08-01
6636,S6636,Sample Name 6636,2015-08-01
6637,S6637,Sample Name 6637,2015-08-01
6638,S6638,Sample Name 6638,2015-08-01
6639,S6639,Sample Name 6639,2015-08-01
6640,S6640,Sample Name 6640,2015-08-01
6641,S6641,Sample Name 6641,2015-08-01
6642,S6642,Sample Name 6642,2015-08-01
6643,S6643,Sample Name 6643,2015-08-01
6644,S6644,Sample Name 6644,2015-08-01
6645,S6645,Sample Name 6645,2015-08-01
6646,S6646,Sample Name 6646,2015-08-01
6647,S6647,Sample Name 6647,2015-08-01
6648,S6648,Sample Name 6648,2015-08-01
6649,S6649,Sample Name 6649,2015-08-01
6650,S6650,Sample Name 6650,2015-08-01
6651,S6651,Sample Name 6651,2015-08-01
6652,S6652,Sample Name 6652,2015-08-01
6653,S6653,Sample Name 6653,2015-08-01
6654,S6654,Sample Name 6654,2015-08-01
6655,S6655,Sample Name 6655,2015-08-01
6656,S6656,Sample Name 6656,2015-08-01
6657,S6657,Sample Name 6657,2015-08-01
6658,S6658,Sample Name 6658,2015-08-01
6659,S6659,Sample Name 6659,2015-08-01
6660,S6660,Sample Name 6660,2015-08-01
6661,S6661,Sample Name 6661,2015-08-01
6662,S6662,Sample Name 6662,2015-08-01
6663,S6663,Sample Name 6663,2015-08-01
6664,S6664,Sample Name 6664,2015-08-01
6665,S6665,Sample Name 6665,2015-08-01
6666,S6666,Sample Name 6666,2015-08-01
6667,S6667,Sample Name 6667,2015-08-01
6668,S6668,Sample Name 6668,2015-08-01
6669,S6669,Sample Name 6669,2015-08-01
6670,S6670,Sample Name 6670,2015-08-01
6671,S6671,Sample Name 6671,2015-08-01
6672,S6672,Sample Name 6672,2015-08-01
6673,S6673,Sample Name 6673,2015-08-01
6674,S6674,Sample Name 6674,2015-08-01
6675,S6675,Sample Name 6675,2015-08-01
6676,S6676,Sample Name 6676,2015-08-01
6677,S6677,Sample Name 6677,2015-08-01
6678,S6678,Sample Name 6678,2015-08-01
6679,S6679,Sample Name 6679,2015-08-01
6680,S6680,Sample Name 6680,2015-08-01
6681,S6681,Sample Name 6681,2015-08-01
6682,S6682,Sample Name 6682,2015-08-01
6683,S6683,Sample Name 6683,2015-08-01
6684,S6684,Sample Name 6684,2015-08-01
6685,S6685,Sample Name 6685,2015-08-01
6686,S6686,Sample Name 6686,2015-08-01
6687,S6687,Sample Name 6687,2015-08-01
6688,S6688,Sample Name 6688,2015-08-01
6689,S6689,Sample Name 6689,2015-08-01
6690,S6690,Sample Name 6690,2015-08-01
6691,S6691,Sample Name 6691,2015-08-01
6692,S6692,Sample Name 6692,2015-08-01
6693,S6693,Sample Name 6693,2015-08-01
6694,S6694,Sample Name 6694,2015-08-01
6695,S6695,Sample Name 6695,2015-08-01
6696,S6696,Sample Name 6696,2015-08-01
6697,S6697,Sample Name 6697,2015-08-01
6698,S6698,Sample Name 6698,2015-08-01
6699,S6699,Sample Name 6699,2015-08-01
6700,S6700,Sample Name 6700,2015-08-01
6701,S6701,Sample Name 6701,2015-08-01
6702,S6702,Sample Name 6702,2015-08-01
6703,S6703,Sample Name 6703,2015-08-01
6704,S6704,Sample Name 6704,2015-08-01
6705,S6705,Sample Name 6705,2015-08-01
6706,S6706,Sample Name 6706,2015-08-01
6707,S6707,Sample Name 6707,2015-08-01
6708,S6708,Sample Name 6708,2015-08-01
6709,S6709,Sample Name 6709,2015-08-01
6710,S6710,Sample Name 6710,2015-08-01
6711,S6711,Sample Name 6711,2015-08-01
6712,S6712,Sample Name 6712,2015-08-01
6713,S6713,Sample Name 6713,2015-08-01
6714,S6714,Sample Name 6714,2015-08-01
6715,S6715,Sample Name 6715,2015-08-01
6716,S6716,Sample Name 6716,2015-08-01
6717,S6717,Sample Name 6717,2015-08-01
6718,S6718,Sample Name 6718,2015-08-01
6719,S6719,Sample Name 6719,2015-08-01
6720,S6720,Sample Name 6720,2015-08-01
6721,S6721,Sample Name 6721,2015-08-01
6722,S6722,Sample Name 6722,2015-08-01
6723,S6723,Sample Name 6723,2015-08-01
6724,S6724,Sample Name 6724,2015-08-01
6725,S6725,Sample Name 6725,2015-08-01
6726,S6726,Sample Name 6726,2015-08-01
6727,S6727,Sample Name 6727,2015-08-01
6728,S6728,Sample Name 6728,2015-08-01
6729,S6729,Sample Name 6729,2015-08-01
6730,S6730,Sample Name 6730,2015-08-01
6731,S6731,Sample Name 6731,2015-08-01
6732,S6732,Sample Name 6732,2015-08-01
6733,S6733,Sample Name 6733,2015-08-01
6734,S6734,Sample Name 6734,2015-08-01
6735,S6735,Sample Name 6735,2015-08-01
6736,S6736,Sample Name 6736,2015-08-01
6737,S6737,Sample Name 6737,2015-08-01
6738,S6738,Sample Name 6738,2015-08-01
6739,S6739,Sample Name 6739,2015-08-01
6740,S6740,Sample Name 6740,2015-08-01
6741,S6741,Sample Name 6741,2015-08-01
6742,S6742,Sample Name 6742,2015-08-01
6743,S6743,Sample Name 6743,2015-08-01
6744,S6744,Sample Name 6744,2015-08-01
6745,S6745,Sample Name 6745,2015-08-01
6746,S6746,Sample Name 6746,2015-08-01
6747,S6747,Sample Name 6747,2015-08-01
6748,S6748,Sample Name 6748,2015-08-01
6749,S6749,Sample Name 6749,2015-08-01
6750,S6750,Sample Name 6750,2015-08-01
6751,S6751,Sample Name 6751,2015-08-01
6752,S6752,Sample Name 6752,2015-08-01
6753,S6753,Sample Name 6753,2015-08-01
6754,S6754,Sample Name 6754,2015-08-01
6755,S6755,Sample Name 6755,2015-08-01
6756,S6756,Sample Name 6756,2015-08-01
6757,S6757,Sample Name 6757,2015-08-01
6758,S6758,Sample Name 6758,2015-08-01
6759,S6759,Sample Name 6759,2015-08-01
6760,S6760,Sample Name 6760,2015-08-01
6761,S6761,Sample Name 6761,2015-08-01
6762,S6762,Sample Name 6762,2015-08-01
6763,S6763,Sample Name 6763,2015-08-01
6764,S6764,Sample Name 6764,2015-08-01
6765,S6765,Sample Name 6765,2015-08-01
6766,S6766,Sample Name 6766,2015-08-01
6767,S6767,Sample Name 6767,2015-08-01
6768,S6768,Sample Name 6768,2015-08-01
6769,S6769,Sample Name 6769,2015-08-01
6770,S6770,Sample Name 6770,2015-08-01
6771,S6771,Sample Name 6771,2015-08-01
6772,S6772,Sample Name 6772,2015-08-01
6773,S6773,Sample Name 6773,2015-08-01
6774,S6774,Sample Name 6774,2015-08-01
6775,S6775,Sample Name 6775,2015-08-01
6776,S6776,Sample Name 6776,2015-08-01
6777,S6777,Sample Name 6777,2015-08-01
6778,S6778,Sample Name 6778,2015-08-01
6779,S6779,Sample Name 6779,2015-08-01
6780,S6780,Sample Name 6780,2015-08-01
6781,S6781,Sample Name 6781,2015-08-01
6782,S6782,Sample Name 6782,2015-08-01
6783,S6783,Sample Name 6783,2015-08-01
6784,S6784,Sample Name 6784,2015-08-01
6785,S6785,Sample Name 6785,2015-08-01
6786,S6786,Sample Name 6786,2015-08-01
6787,S6787,Sample Name 6787,2015-08-01
6788,S6788,Sample Name 6788,2015-08-01
6789,S6789,Sample Name 6789,2015-08-01
6790,S6790,Sample Name 6790,2015-08-01
6791,S6791,Sample Name 6791,2015-08-01
6792,S6792,Sample Name 6792,2015-08-01
6793,S6793,Sample Name 6793,2015-08-01
6794,S6794,Sample Name 6794,2015-08-01
6795,S6795,Sample Name 6795,2015-08-01
6796,S6796,Sample Name 6796,2015-08-01
6797,S6797,Sample Name 6797,2015-08-01
6798,S6798,Sample Name 6798,2015-08-01
6799,S6799,Sample Name 6799,2015-08-01
6800,S6800,Sample Name 6800,2015-08-01
6801,S6801,Sample Name 6801,2015-08-01
6802,S6802,Sample Name 6802,2015-08-01
6803,S6803,Sample Name 6803,2015-08-01
6804,S6804,Sample Name 6804,2015-08-01
6805,S6805,Sample Name 6805,2015-08-01
6806,S6806,Sample Name 6806,2015-08-01
6807,S6807,Sample Name 6807,2015-08-01
6808,S6808,Sample Name 6808,2015-08-01
6809,S6809,Sample Name 6809,2015-08-01
6810,S6810,Sample Name 6810,2015-08-01
6811,S6811,Sample Name 6811,2015-08-01
6812,S6812,Sample Name 6812,2015-08-01
6813,S6813,Sample Name 6813,2015-08-01
6814,S6814,Sample Name 6814,2015-08-01
6815,S6815,Sample Name 6815,2015-08-01
6816,S6816,Sample Name 6816,2015-08-01
6817,S6817,Sample Name 6817,2015-08-01
6818,S6818,Sample Name 6818,2015-08-01
6819,S6819,Sample Name 6819,2015-08-01
6820,S6820,Sample Name 6820,2015-08-01
6821,S6821,Sample Name 6821,2015-08-01
6822,S6822,Sample Name 6822,2015-08-01
6823,S6823,Sample Name 6823,2015-08-01
6824,S6824,Sample Name 6824,2015-08-01
6825,S6825,Sample Name 6825,2015-08-01
6826,S6826,Sample Name 6826,2015-08-01
6827,S6827,Sample Name 6827,2015-08-01
6828,S6828,Sample Name 6828,2015-08-01
6829,S6829,Sample Name 6829,2015-08-01
6830,S6830,Sample Name 6830,2015-08-01
6831,S6831,Sample Name 6831,2015-08-01
6832,S6832,Sample Name 6832,2015-08-01
6833,S6833,Sample Name 6833,2015-08-01
6834,S6834,Sample Name 6834,2015-08-01
6835,S6835,Sample Name 6835,2015-08-01
6836,S6836,Sample Name 6836,2015-08-01
6837,S6837,Sample Name 6837,2015-08-01
6838,S6838,Sample Name 6838,2015-08-01
6839,S6839,Sample Name 6839,2015-08-01
6840,S6840,Sample Name 6840,2015-08-01
6841,S6841,Sample Name 6841,2015-08-01
6842,S6842,Sample Name 6842,2015-08-01
6843,S6843,Sample Name 6843,2015-08-01
6844,S6844,Sample Name 6844,2015-08-01
6845,S6845,Sample Name 6845,2015-08-01
6846,S6846,Sample Name 6846,2015-08-01
6847,S6847,Sample Name 6847,2015-08-01
6848,S6848,Sample Name 6848,2015-08-01
6849,S6849,Sample Name 6849,2015-08-01
6850,S6850,Sample Name 6850,2015-08-01
6851,S6851,Sample Name 6851,2015-08-01
6852,S6852,Sample Name 6852,2015-08-01
6853,S6853,Sample Name 6853,2015-08-01
6854,S6854,Sample Name 6854,2015-08-01
6855,S6855,Sample Name 6855,2015-08-01
6856,S6856,Sample Name 6856,2015-08-01
6857,S6857,Sample Name 6857,2015-08-01
6858,S6858,Sample Name 6858,2015-08-01
6859,S6859,Sample Name 6859,2015-08-01
6860,S6860,Sample Name 6860,2015-08-01
6861,S6861,Sample Name 6861,2015-08-01
6862,S6862,Sample Name 6862,2015-08-01
6863,S6863,Sample Name 6863,2015-08-01
6864,S6864,Sample Name 6864,2015-08-01
6865,S6865,Sample Name 6865,2015-08-01
6866,S6866,Sample Name 6866,2015-08-01
6867,S6867,Sample Name 6867,2015-08-01
6868,S6868,Sample Name 6868,2015-08-01
6869,S6869,Sample Name 6869,2015-08-01
6870,S6870,Sample Name 6870,2015-08-01
6871,S6871,Sample Name 6871,2015-08-01
6872,S6872,Sample Name 6872,2015-08-01
6873,S6873,Sample Name 6873,2015-08-01
6874,S6874,Sample Name 6874,2015-08-01
6875,S6875,Sample Name 6875,2015-08-01
6876,S6876,Sample Name 6876,2015-08-01
6877,S6877,Sample Name 6877,2015-08-01
6878,S6878,Sample Name 6878,2015-08-01
6879,S6879,Sample Name 6879,2015-08-01
6880,S6880,Sample Name 6880,2015-08-01
6881,S6881,Sample Name 6881,2015-08-01
6882,S6882,Sample Name 6882,2015-08-01
6883,S6883,Sample Name 6883,2015-08-01
6884,S6884,Sample Name 6884,2015-08-01
6885,S6885,Sample Name 6885,2015-08-01
6886,S6886,Sample Name 6886,2015-08-01
6887,S6887,Sample Name 6887,2015-08-01
6888,S6888,Sample Name 6888,2015-08-01
6889,S6889,Sample Name 6889,2015-08-01
6890,S6890,Sample Name 6890,2015-08-01
6891,S6891,Sample Name 6891,2015-08-01
6892,S6892,Sample Name 6892,2015-08-01
6893,S6893,Sample Name 6893,2015-08-01
6894,S6894,Sample Name 6894,2015-08-01
6895,S6895,Sample Name 6895,2015-08-01
6896,S6896,Sample Name 6896,2015-08-01
6897,S6897,Sample Name 6897,2015-08-01
6898,S6898,Sample Name 6898,2015-08-01
6899,S6899,Sample Name 6899,2015-08-01
6900,S6900,Sample Name 6900,2015-08-01
6901,S6901,Sample Name 6901,2015-08-01
6902,S6902,Sample Name 6902,2015-08-01
6903,S6903,Sample Name 6903,2015-08-01
6904,S6904,Sample Name 6904,2015-08-01
6905,S6905,Sample Name 6905,2015-08-01
6906,S6906,Sample Name 6906,2015-08-01
6907,S6907,Sample Name 6907,2015-08-01
6908,S6908,Sample Name 6908,2015-08-01
6909,S6909,Sample Name 6909,2015-08-01
6910,S6910,Sample Name 6910,2015-08-01
6911,S6911,Sample Name 6911,2015-08-01
6912,S6912,Sample Name 6912,2015-08-01
6913,S6913,Sample Name 6913,2015-08-01
6914,S6914,Sample Name 6914,2015-08-01
6915,S6915,Sample Name 6915,2015-08-01
6916,S6916,Sample Name 6916,2015-08-01
6917,S6917,Sample Name 6917,2015-08-01
6918,S6918,Sample Name 6918,2015-08-01
6919,S6919,Sample Name 6919,2015-08-01
6920,S6920,Sample Name 6920,2015-08-01
6921,S6921,Sample Name 6921,2015-08-01
6922,S6922,Sample Name 6922,2015-08-01
6923,S6923,Sample Name 6923,2015-08-01
6924,S6924,Sample Name 6924,2015-08-01
6925,S6925,Sample Name 6925,2015-08-01
6926,S6926,Sample Name 6926,2015-08-01
6927,S6927,Sample Name 6927,2015-08-01
6928,S6928,Sample Name 6928,2015-08-01
6929,S6929,Sample Name 6929,2015-08-01
6930,S6930,Sample Name 6930,2015-08-01
6931,S6931,Sample Name 6931,2015-08-01
6932,S6932,Sample Name 6932,2015-08-01
6933,S6933,Sample Name 6933,2015-08-01
6934,S6934,Sample Name 6934,2015-08-01
6935,S6935,Sample Name 6935,2015-08-01
6936,S6936,Sample Name 6936,2015-08-01
6937,S6937,Sample Name 6937,2015-08-01
6938,S6938,Sample Name 6938,2015-08-01
6939,S6939,Sample Name 6939,2015-08-01
6940,S6940,Sample Name 6940,2015-08-01
6941,S6941,Sample Name 6941,2015-08-01
6942,S6942,Sample Name 6942,2015-08-01
6943,S6943,Sample Name 6943,2015-08-01
6944,S6944,Sample Name 6944,2015-08-01
6945,S6945,Sample Name 6945,2015-08-01
6946,S6946,Sample Name 6946,2015-08-01
6947,S6947,Sample Name 6947,2015-08-01
6948,S6948,Sample Name 6948,2015-08-01
6949,S6949,Sample Name 6949,2015-08-01
6950,S6950,Sample Name 6950,2015-08-01
6951,S6951,Sample Name 6951,2015-08-01
6952,S6952,Sample Name 6952,2015-08-01
6953,S6953,Sample Name 6953,2015-08-01
6954,S6954,Sample Name 6954,2015-08-01
6955,S6955,Sample Name 6955,2015-08-01
6956,S6956,Sample Name 6956,2015-08-01
6957,S6957,Sample Name 6957,2015-08-01
6958,S6958,Sample Name 6958,2015-08-01
6959,S6959,Sample Name 6959,2015-08-01
6960,S6960,Sample Name 6960,2015-08-01
6961,S6961,Sample Name 6961,2015-08-01
6962,S6962,Sample Name 6962,2015-08-01
6963,S6963,Sample Name 6963,2015-08-01
6964,S6964,Sample Name 6964,2015-08-01
6965,S6965,Sample Name 6965,2015-08-01
6966,S6966,Sample Name 6966,2015-08-01
6967,S6967,Sample Name 6967,2015-08-01
6968,S6968,Sample Name 6968,2015-08-01
6969,S6969,Sample Name 6969,2015-08-01
6970,S6970,Sample Name 6970,2015-08-01
6971,S6971,Sample Name 6971,2015-08-01
6972,S6972,Sample Name 6972,2015-08-01
6973,S6973,Sample Name 6973,2015-08-01
6974,S6974,Sample Name 6974,2015-08-01
6975,S6975,Sample Name 6975,2015-08-01
6976,S6976,Sample Name 6976,2015-08-01
6977,S6977,Sample Name 6977,2015-08-01
6978,S6978,Sample Name 6978,2015-08-01
6979,S6979,Sample Name 6979,2015-08-01
6980,S6980,Sample Name 6980,2015-08-01
6981,S6981,Sample Name 6981,2015-08-01
6982,S6982,Sample Name 6982,2015-08-01
6983,S6983,Sample Name 6983,2015-08-01
6984,S6984,Sample Name 6984,2015-08-01
6985,S6985,Sample Name 6985,2015-08-01
6986,S6986,Sample Name 6986,2015-08-01
6987,S6987,Sample Name 6987,2015-08-01
6988,S6988,Sample Name 6988,2015-08-01
6989,S6989,Sample Name 6989,2015-08-01
6990,S6990,Sample Name 6990,2015-08-01
6991,S6991,Sample Name 6991,2015-08-01
6992,S6992,Sample Name 6992,2015-08-01
6993,S6993,Sample Name 6993,2015-08-01
6994,S6994,Sample Name 6994,2015-08-01
6995,S6995,Sample Name 6995,2015-08-01
6996,S6996,Sample Name 6996,2015-08-01
6997,S6997,Sample Name 6997,2015-08-01
6998,S6998,Sample Name 6998,2015-08-01
6999,S6999,Sample Name 6999,2015-08-01
7000,S7000,Sample Name 7000,2015-08-01
7001,S7001,Sample Name 7001,2015-08-01
7002,S7002,Sample Name 7002,2015-08-01
7003,S7003,Sample Name 7003,2015-08-01
7004,S7004,Sample Name 7004,2015-08-01
7005,S7005,Sample Name 7005,2015-08-01
7006,S7006,Sample Name 7006,2015-08-01
7007,S7007,Sample Name 7007,2015-08-01
7008,S7008,Sample Name 7008,2015-08-01
7009,S7009,Sample Name 7009,2015-08-01
7010,S7010,Sample Name 7010,2015-08-01
7011,S7011,Sample Name 7011,2015-08-01
7012,S7012,Sample Name 7012,2015-08-01
7013,S7013,Sample Name 7013,2015-08-01
7014,S7014,Sample Name 7014,2015-08-01
7015,S7015,Sample Name 7015,2015-08-01
7016,S7016,Sample Name 7016,2015-08-01
7017,S7017,Sample Name 7017,2015-08-01
7018,S7018,Sample Name 7018,2015-08-01
7019,S7019,Sample Name 7019,2015-08-01
7020,S7020,Sample Name 7020,2015-08-01
7021,S7021,Sample Name 7021,2015-08-01
7022,S7022,Sample Name 7022,2015-08-01
7023,S7023,Sample Name 7023,2015-08-01
7024,S7024,Sample Name 7024,2015-08-01
7025,S7025,Sample Name 7025,2015-08-01
7026,S7026,Sample Name 7026,2015-08-01
7027,S7027,Sample Name 7027,2015-08-01
7028,S7028,Sample Name 7028,2015-08-01
7029,S7029,Sample Name 7029,2015-08-01
7030,S7030,Sample Name 7030,2015-08-01
7031,S7031,Sample Name 7031,2015-08-01
7032,S7032,Sample Name 7032,2015-08-01
7033,S7033,Sample Name 7033,2015-08-01
7034,S7034,Sample Name 7034,2015-08-01
7035,S7035,Sample Name 7035,2015-08-01
7036,S7036,Sample Name 7036,2015-08-01
7037,S7037,Sample Name 7037,2015-08-01
7038,S7038,Sample Name 7038,2015-08-01
7039,S7039,Sample Name 7039,2015-08-01
7040,S7040,Sample Name 7040,2015-08-01
7041,S7041,Sample Name 7041,2015-08-01
7042,S7042,Sample Name 7042,2015-08-01
7043,S7043,Sample Name 7043,2015-08-01
7044,S7044,Sample Name 7044,2015-08-01
7045,S7045,Sample Name 7045,2015-08-01
7046,S7046,Sample Name 7046,2015-08-01
7047,S7047,Sample Name 7047,2015-08-01
7048,S7048,Sample Name 7048,2015-08-01
7049,S7049,Sample Name 7049,2015-08-01
7050,S7050,Sample Name 7050,2015-08-01
7051,S7051,Sample Name 7051,2015-08-01
7052,S7052,Sample Name 7052,2015-08-01
7053,S7053,Sample Name 7053,2015-08-01
7054,S7054,Sample Name 7054,2015-08-01
7055,S7055,Sample Name 7055,2015-08-01
7056,S7056,Sample Name 7056,2015-08-01
7057,S7057,Sample Name 7057,2015-08-01
7058,S7058,Sample Name 7058,2015-08-01
7059,S7059,Sample Name 7059,2015-08-01
7060,S7060,Sample Name 7060,2015-08-01
7061,S7061,Sample Name 7061,2015-08-01
7062,S7062,Sample Name 7062,2015-08-01
7063,S7063,Sample Name 7063,2015-08-01
7064,S7064,Sample Name 7064,2015-08-01
7065,S7065,Sample Name 7065,2015-08-01
7066,S7066,Sample Name 7066,2015-08-01
7067,S7067,Sample Name 7067,2015-08-01
7068,S7068,Sample Name 7068,2015-08-01
7069,S7069,Sample Name 7069,2015-08-01
7070,S7070,Sample Name 7070,2015-08-01
7071,S7071,Sample Name 7071,2015-08-01
7072,S7072,Sample Name 7072,2015-08-01
7073,S7073,Sample Name 7073,2015-08-01
7074,S7074,Sample Name 7074,2015-08-01
7075,S7075,Sample Name 7075,2015-08-01
7076,S7076,Sample Name 7076,2015-08-01
7077,S7077,Sample Name 7077,2015-08-01
7078,S7078,Sample Name 7078,2015-08-01
7079,S7079,Sample Name 7079,2015-08-01
7080,S7080,Sample Name 7080,2015-08-01
7081,S7081,Sample Name 7081,2015-08-01
7082,S7082,Sample Name 7082,2015-08-01
7083,S7083,Sample Name 7083,2015-08-01
7084,S7084,Sample Name 7084,2015-08-01
7085,S7085,Sample Name 7085,2015-08-01
7086,S7086,Sample Name 7086,2015-08-01
7087,S7087,Sample Name 7087,2015-08-01
7088,S7088,Sample Name 7088,2015-08-01
7089,S7089,Sample Name 7089,2015-08-01
7090,S7090,Sample Name 7090,2015-08-01
7091,S7091,Sample Name 7091,2015-08-01
7092,S7092,Sample Name 7092,2015-08-01
7093,S7093,Sample Name 7093,2015-08-01
7094,S7094,Sample Name 7094,2015-08-01
7095,S7095,Sample Name 7095,2015-08-01
7096,S7096,Sample Name 7096,2015-08-01
7097,S7097,Sample Name 7097,2015-08-01
7098,S7098,Sample Name 7098,2015-08-01
7099,S7099,Sample Name 7099,2015-08-01
7100,S7100,Sample Name 7100,2015-08-01
7101,S7101,Sample Name 7101,2015-08-01
7102,S7102,Sample Name 7102,2015-08-01
7103,S7103,Sample Name 7103,2015-08-01
7104,S7104,Sample Name 7104,2015-08-01
7105,S7105,Sample Name 7105,2015-08-01
7106,S7106,Sample Name 7106,2015-08-01
7107,S7107,Sample Name 7107,2015-08-01
7108,S7108,Sample Name 7108,2015-08-01
7109,S7109,Sample Name 7109,2015-08-01
7110,S7110,Sample Name 7110,2015-08-01
7111,S7111,Sample Name 7111,2015-08-01
7112,S7112,Sample Name 7112,2015-08-01
7113,S7113,Sample Name 7113,2015-08-01
7114,S7114,Sample Name 7114,2015-08-01
7115,S7115,Sample Name 7115,2015-08-01
7116,S7116,Sample Name 7116,2015-08-01
7117,S7117,Sample Name 7117,2015-08-01
7118,S7118,Sample Name 7118,2015-08-01
7119,S7119,Sample Name 7119,2015-08-01
7120,S7120,Sample Name 7120,2015-08-01
7121,S7121,Sample Name 7121,2015-08-01
7122,S7122,Sample Name 7122,2015-08-01
7123,S7123,Sample Name 7123,2015-08-01
7124,S7124,Sample Name 7124,2015-08-01
7125,S7125,Sample Name 7125,2015-08-01
7126,S7126,Sample Name 7126,2015-08-01
7127,S7127,Sample Name 7127,2015-08-01
7128,S7128,Sample Name 7128,2015-08-01
